日期,縣市,住宅部門售電量(度),住宅部門用電佔比(%),服務業部門售電量(度),服務業部門用電佔比(%) ,機關用電售電量(度),機關用電用電佔比(%),農林漁牧售電量(度),農林漁牧用電佔比(%),合計售電量(度),縣市用電佔比(%)
2017年02月,新竹市,61295718,0.434215909,65416354,0.463406296,13866768,0.098231516,585306,0.004146279,141164146,0.022090229
2017年02月,嘉義市,35802019,0.490696662,30466580,0.417570001,6213214,0.085157303,479798,0.006576034,72961611,0.011417479
2017年02月,澎湖縣,10918289,0.55212232,5063353,0.256046548,3438835,0.173896987,354650,0.017934145,19775127,0.003094533
2017年02月,金門縣,6425526,0.443524091,4815841,0.332415043,3104669,0.214300821,141398,0.009760044,14487434,0.002267082
2017年02月,連江縣,1675695,0.412553105,1466798,0.361123038,900346,0.221663571,18929,0.004660286,4061768,0.00063561
2017年02月,合計,3156043566,0.493877004,2527379321,0.395499777,491636442,0.076934278,215283898,0.033688941,6390343227,1
2017年01月,新北市,547794781,0.522620963,449331980,0.428683003,49461669,0.047188666,1579975,0.001507368,1048168405,0.154183608
2017年01月,台北市,361986624,0.337195207,601645623,0.560440654,108448162,0.101020861,1442040,0.001343279,1073522449,0.157913141
2017年01月,桃園市,277591868,0.471605429,262570421,0.446085244,46146535,0.078399114,2301592,0.003910213,588610416,0.086583489
2017年01月,台中市,390046581,0.446683094,413557802,0.47360825,57762814,0.066150234,11839302,0.013558422,873206499,0.12844704
2017年01月,台南市,254297943,0.500655238,182515791,0.359332386,44492138,0.087594975,26624384,0.052417401,507930256,0.074715589
2017年01月,高雄市,425126834,0.51209243,311464916,0.375179389,74930289,0.09025832,18653939,0.022469861,830175978,0.122117331
2017年01月,宜蘭縣,58933162,0.491115961,44531516,0.371100711,12173295,0.101445422,4360493,0.036337906,119998466,0.017651549
2017年01月,新竹縣,72132039,0.518877881,52951245,0.380901887,12568604,0.090411566,1363556,0.009808666,139015444,0.020448911
2017年01月,苗栗縣,68504440,0.539456683,43406938,0.341819637,13388674,0.105432723,1687790,0.013290957,126987842,0.018679674
2017年01月,彰化縣,157193627,0.492430721,101327373,0.317421974,29464460,0.092301486,31234321,0.097845819,319219781,0.046956632
2017年01月,南投縣,56087977,0.491765588,37824856,0.331639035,11868004,0.10405574,8273457,0.072539636,114054294,0.016777173
2017年01月,雲林縣,87980727,0.499403848,46611807,0.264581989,15754552,0.089427357,25824418,0.146586806,176171504,0.025914498
2017年01月,嘉義縣,62456121,0.512018558,28261912,0.231692638,15169680,0.124361833,16092477,0.131926971,121980190,0.017943057
2017年01月,屏東縣,118085680,0.461522289,59839731,0.233875688,21073250,0.082362015,56862611,0.222240007,255861272,0.037636714
2017年01月,台東縣,25581970,0.476699047,19370498,0.360953357,6614136,0.123249004,2098219,0.039098592,53664823,0.007893995
2017年01月,花蓮縣,40709457,0.442613801,35826491,0.389523725,13254019,0.144104396,2185152,0.023758077,91975119,0.013529368
2017年01月,基隆市,44027809,0.542217508,30663167,0.377627377,6500636,0.080057553,7922,9.76E-05,81199534,0.011944299
2017年01月,新竹市,66607141,0.436093083,69763144,0.456756199,15749309,0.10311454,616470,0.004036178,152736064,0.022467189
2017年01月,嘉義市,35304560,0.458038547,34364569,0.445843179,6979953,0.090557354,428623,0.005560921,77077705,0.011337986
2017年01月,澎湖縣,12446829,0.514368144,7832452,0.323677926,3544173,0.146463785,374835,0.015490145,24198289,0.003559523
2017年01月,金門縣,8181583,0.456022137,6357063,0.354327696,3279391,0.182785519,123160,0.006864648,17941197,0.002639116
2017年01月,連江縣,1418092,0.316001895,1956330,0.435940678,1082266,0.241167785,30918,0.006889642,4487606,0.000660118
2017年01月,合計,3172495845,0.466668194,2841975625,0.418049289,569706009,0.083802686,214005654,0.031479831,6798183133,1
2016年12月,新北市,603883244,0.5450916,445165578,0.401826048,57126465,0.051564862,1681161,0.00151749,1107856448,0.151136305
2016年12月,台北市,393519819,0.34462114,625702396,0.547952766,121130765,0.106079085,1538137,0.001347008,1141891117,0.155779392
2016年12月,桃園市,350725748,0.508683223,284017826,0.411931841,52296081,0.075848834,2438063,0.003536101,689477718,0.094060124
2016年12月,台中市,434425773,0.461987946,425884021,0.452904262,67280794,0.071549429,12749472,0.013558363,940340060,0.128283337
2016年12月,台南市,291611737,0.50524904,206176759,0.357223652,49408836,0.08560618,29967024,0.051921127,577164356,0.078738079
2016年12月,高雄市,386720655,0.466079909,339671805,0.409376127,83998662,0.101236094,19339247,0.023307869,829730369,0.113193711
2016年12月,宜蘭縣,63718795,0.512653294,43157323,0.347224768,12807963,0.103047216,4608098,0.037074722,124292179,0.016956223
2016年12月,新竹縣,89160066,0.534986732,62476583,0.374877952,13556222,0.081341336,1465591,0.008793979,166658462,0.022735928
2016年12月,苗栗縣,66218157,0.526033283,43738555,0.3474566,14069533,0.111767572,1855822,0.014742545,125882067,0.017173119
2016年12月,彰化縣,176596537,0.494113385,114612419,0.320683131,31678581,0.088636001,34513299,0.096567483,357400836,0.048757438
2016年12月,南投縣,73571966,0.525215162,43991076,0.314043261,13550885,0.096736986,8965742,0.064004592,140079669,0.019109988
2016年12月,雲林縣,95145610,0.501225634,47897993,0.252325902,18352086,0.096678511,28430217,0.149769953,189825906,0.025896483
2016年12月,嘉義縣,63300296,0.49867678,29594998,0.233148014,15698703,0.12367365,18342525,0.144501556,126936522,0.01731697
2016年12月,屏東縣,117817290,0.451396653,62547344,0.239639375,22377954,0.085737276,58263534,0.223226695,261006122,0.035607051
2016年12月,台東縣,30507181,0.494637599,20858276,0.338192098,8036035,0.130294735,2274331,0.036875568,61675823,0.008413957
2016年12月,花蓮縣,48859639,0.475269792,37111931,0.360996931,14165140,0.13778782,2667297,0.025945458,102804007,0.014024757
2016年12月,基隆市,56155364,0.585128356,32644743,0.340152097,7161797,0.074624581,9114,9.50E-05,95971018,0.013092585
2016年12月,新竹市,67625120,0.410171184,78754578,0.477675433,17828519,0.108136514,662263,0.004016868,164870480,0.022492007
2016年12月,嘉義市,39914443,0.473039877,36147147,0.428392348,7834819,0.092853151,482192,0.005714624,84378601,0.011511121
2016年12月,澎湖縣,11952020,0.526990911,6163303,0.271753617,4151289,0.183039484,413134,0.018215989,22679746,0.003094023
2016年12月,金門縣,6257085,0.396172445,5711596,0.361634364,3695398,0.233977141,129763,0.00821605,15793842,0.002154632
2016年12月,連江縣,1247526,0.359984729,1393994,0.402249374,805317,0.232381387,18660,0.005384509,3465497,0.000472771
2016年12月,合計,3468934071,0.473239903,2993420244,0.408369221,637011844,0.08690261,230814686,0.031488266,7330180845,1
2016年11月,新北市,726676568,0.550215349,533268005,0.403772813,59024741,0.044691572,1743692,0.001320266,1320713006,0.157433522
2016年11月,台北市,485777592,0.366943773,707447501,0.534387464,129079201,0.097503075,1543192,0.001165687,1323847486,0.157807163
2016年11月,桃園市,335216481,0.479049649,307904863,0.440019285,54008821,0.077182681,2622944,0.003748385,699753109,0.083412972
2016年11月,台中市,510886550,0.472792899,483640632,0.447578541,72187091,0.066804546,13857264,0.012824014,1080571537,0.128807835
2016年11月,台南市,331117215,0.51852913,220783235,0.34574626,52956239,0.082929402,33713443,0.052795208,638570132,0.076119751
2016年11月,高雄市,563984252,0.540944016,368099941,0.353062093,91031226,0.087312362,19477226,0.01868153,1042592645,0.124280621
2016年11月,宜蘭縣,71083434,0.499264172,52652209,0.369809955,13449243,0.094462588,5191511,0.036463284,142376397,0.016971755
2016年11月,新竹縣,92022546,0.54199676,62167601,0.366156337,14006618,0.082496539,1587545,0.009350363,169784310,0.020238872
2016年11月,苗栗縣,91342262,0.567389532,52193404,0.324209084,15224546,0.094570113,2226653,0.013831271,160986865,0.019190187
2016年11月,彰化縣,200296337,0.511996431,118252235,0.302275734,33323797,0.085182113,39334141,0.100545722,391206510,0.046633158
2016年11月,南投縣,65140654,0.493192785,43610509,0.330183796,13258020,0.100379094,10070312,0.076244325,132079495,0.015744329
2016年11月,雲林縣,111073859,0.510114045,55283660,0.253893866,20099101,0.092306451,31286569,0.143685638,217743189,0.025955735
2016年11月,嘉義縣,78279200,0.520415127,33461837,0.222460707,17778604,0.118195567,20897201,0.138928598,150416842,0.017930204
2016年11月,屏東縣,142997640,0.486863887,69014816,0.234974658,24084579,0.082000736,57614706,0.196160718,293711741,0.035011447
2016年11月,台東縣,30337365,0.472769317,22874725,0.356473547,8581443,0.133730894,2375955,0.037026242,64169488,0.007649223
2016年11月,花蓮縣,49365238,0.451423367,42173305,0.385656306,15212050,0.1391075,2604043,0.023812827,109354636,0.013035448
2016年11月,基隆市,55061897,0.558476319,35970301,0.364835982,7552203,0.076599732,8673,8.80E-05,98593074,0.011752633
2016年11月,新竹市,90149693,0.454667279,88040011,0.444027161,19336050,0.097520789,750430,0.003784771,198276184,0.023635202
2016年11月,嘉義市,46548946,0.47587479,42503890,0.434521755,8218008,0.084013563,546790,0.005589892,97817634,0.011660198
2016年11月,澎湖縣,15856015,0.516515045,10302585,0.335610187,4083371,0.13301719,456099,0.014857579,30698070,0.003659315
2016年11月,金門縣,9741058,0.450060722,7949639,0.367292779,3811615,0.176105942,141563,0.006540557,21643875,0.002580024
2016年11月,連江縣,1363103,0.331330753,1690720,0.410964931,1039990,0.252791366,20212,0.00491295,4114025,0.000490406
2016年11月,合計,4104317905,0.489248778,3359285624,0.400438373,677346557,0.080742034,248070164,0.029570815,8389020250,1
2016年10月,新北市,829789397,0.58091722,530062609,0.371085119,66709427,0.046701796,1851029,0.001295864,1428412462,0.159204744
2016年10月,台北市,550128106,0.381664093,742710055,0.515272273,146778603,0.10183105,1776639,0.001232584,1441393403,0.160651545
2016年10月,桃園市,463608041,0.536695733,339920676,0.393509086,57564371,0.06663938,2726042,0.003155802,863819130,0.096277586
2016年10月,台中市,550154335,0.488179798,485940773,0.431199853,75867167,0.067320779,14987954,0.01329957,1126950229,0.125605053
2016年10月,台南市,365232424,0.526627079,239553550,0.345411245,52839164,0.076188566,35906279,0.051773111,693531417,0.077298046
2016年10月,高雄市,466908852,0.485616352,380012073,0.395237905,95078574,0.098888059,19477293,0.020257684,961476792,0.107162091
2016年10月,宜蘭縣,83961565,0.537892149,52517662,0.336449637,13397239,0.085828196,6217214,0.039830017,156093680,0.017397534
2016年10月,新竹縣,119125948,0.566835791,75067832,0.357194504,14118780,0.067181248,1846978,0.008788457,210159538,0.023423483
2016年10月,苗栗縣,88437167,0.557275198,53111787,0.334676953,14861474,0.093647627,2285253,0.014400222,158695681,0.017687542
2016年10月,彰化縣,225362502,0.524368881,131004150,0.304817789,32896452,0.076542795,40515455,0.094270536,429778559,0.04790128
2016年10月,南投縣,86113857,0.537904789,49865430,0.311481271,14081937,0.087961933,10030039,0.062652007,160091263,0.017843088
2016年10月,雲林縣,117148127,0.524899041,54206688,0.242880866,19184093,0.085957089,32643300,0.146263003,223182208,0.024874934
2016年10月,嘉義縣,77145045,0.516460475,33930710,0.227154843,16857465,0.112855134,21439382,0.143529548,149372602,0.016648431
2016年10月,屏東縣,134989548,0.479817584,68895236,0.244886705,23129777,0.082214319,54320581,0.193081393,281335142,0.031356412
2016年10月,台東縣,36784358,0.504715609,24919264,0.341915482,8782573,0.120505071,2395161,0.032863837,72881356,0.008123044
2016年10月,花蓮縣,62904892,0.502896101,44378342,0.35478473,15147426,0.121096805,2654605,0.021222364,125085265,0.013941469
2016年10月,基隆市,75950044,0.615485659,39316393,0.318613062,8123606,0.065832259,8517,6.90E-05,123398560,0.013753476
2016年10月,新竹市,94126117,0.448522402,93394458,0.445035958,21535869,0.102621037,801785,0.003820603,209858229,0.023389901
2016年10月,嘉義市,49944859,0.487896537,43071476,0.420752494,8825280,0.086211547,526111,0.005139423,102367726,0.011409469
2016年10月,澎湖縣,15025879,0.518078789,8760470,0.302053124,4739274,0.163405903,477454,0.016462184,29003077,0.003232559
2016年10月,金門縣,8726098,0.421520409,7371344,0.356078047,4469606,0.215907517,134436,0.006494027,20701484,0.002307299
2016年10月,連江縣,1697493,0.370235394,1924292,0.419701882,942065,0.205471131,21052,0.004591592,4584902,0.000511014
2016年10月,合計,4503264654,0.50191462,3499935270,0.390087818,715930222,0.079794521,253042559,0.028203041,8972172705,1
2016年09月,新北市,981527840,0.590310477,616240473,0.370619347,62905565,0.037832665,2057648,0.001237511,1662731526,0.166531569
2016年09月,台北市,654006542,0.406265445,813750323,0.505497447,140235047,0.087113278,1809143,0.00112383,1609801055,0.161230296
2016年09月,桃園市,449413905,0.519541151,356954943,0.412654749,55583566,0.064256912,3068391,0.003547188,865020805,0.086636519
2016年09月,台中市,629595922,0.501231866,538123535,0.428409165,73333266,0.058381842,15044435,0.011977127,1256097158,0.125804935
2016年09月,台南市,398778479,0.546263654,242416002,0.332071709,50515250,0.069197929,38301274,0.052466708,730011005,0.073114557
2016年09月,高雄市,660710303,0.56712261,395730357,0.339676303,87769137,0.075336894,20812178,0.017864194,1165021975,0.116683262
2016年09月,宜蘭縣,97024111,0.538065534,62725286,0.347854921,13529836,0.075032261,7041016,0.039047284,180320249,0.01806005
2016年09月,新竹縣,121201252,0.583952705,70758745,0.340918595,13691048,0.065964042,1902154,0.009164658,207553199,0.020787577
2016年09月,苗栗縣,122919838,0.614027813,59682865,0.298136897,15095342,0.075406541,2488063,0.01242875,200186108,0.020049723
2016年09月,彰化縣,248784430,0.54245746,132848190,0.289666406,31555714,0.068805079,45436440,0.099071055,458624774,0.045933755
2016年09月,南投縣,73665011,0.510859942,47413084,0.32880529,12731344,0.088290676,10388618,0.072044091,144198057,0.014442217
2016年09月,雲林縣,138338125,0.538386947,62098568,0.241676389,19460787,0.075737861,37051775,0.144198803,256949255,0.02573486
2016年09月,嘉義縣,94219931,0.54997278,37109750,0.21661396,16907846,0.098693079,23079917,0.134720181,171317444,0.01715837
2016年09月,屏東縣,166163497,0.511928482,75483313,0.232554433,22170218,0.068303606,60766391,0.187213479,324583419,0.032508788
2016年09月,台東縣,36960302,0.494521341,26423539,0.35354159,8843466,0.118323781,2512242,0.033613288,74739549,0.007485571
2016年09月,花蓮縣,63885853,0.483732282,49593468,0.375512892,15571972,0.117908194,3017323,0.022846631,132068616,0.013227387
2016年09月,基隆市,74704854,0.595845281,42499773,0.338977828,8162891,0.065107149,8744,6.97E-05,125376262,0.012557112
2016年09月,新竹市,119821130,0.499985481,97939077,0.408676804,21063896,0.087894699,825116,0.003443016,239649219,0.024002167
2016年09月,嘉義市,55715362,0.501552746,46629591,0.419762137,8190986,0.073735706,549809,0.004949411,111085748,0.011125839
2016年09月,澎湖縣,19960200,0.526260686,13020972,0.343304458,4416971,0.116455656,530208,0.0139792,37928351,0.00379873
2016年09月,金門縣,12660569,0.473550176,9526676,0.356331465,4386320,0.164063922,161868,0.006054437,26735433,0.002677698
2016年09月,連江縣,1468939,0.327653035,1916779,0.427545634,1073027,0.239343195,24470,0.005458137,4483215,0.000449018
2016年09月,合計,5221526395,0.522964153,3798885309,0.380478942,687193495,0.068826151,276877223,0.027730754,9984482422,1
2016年08月,新北市,927338383,0.593732138,569258055,0.364469764,63190847,0.040458195,2092768,0.001339903,1561880053,0.159061017
2016年08月,台北市,616783205,0.390962904,810378075,0.51367768,148544947,0.094158796,1894099,0.00120062,1577600326,0.160661961
2016年08月,桃園市,533909597,0.552066357,374034803,0.386754672,55772133,0.057668786,3394740,0.003510186,967111273,0.098490087
2016年08月,台中市,604617585,0.497884066,519520845,0.427809507,74266448,0.061156146,15969363,0.013150281,1214374241,0.123671214
2016年08月,台南市,407999185,0.543650336,255771114,0.340809632,47980259,0.063932686,38730326,0.051607345,750480884,0.076428566
2016年08月,高雄市,531045869,0.508050065,406777065,0.389162456,85702156,0.081991008,21737779,0.020796471,1045262869,0.106449003
2016年08月,宜蘭縣,95701775,0.543670163,59873741,0.340135453,12987300,0.073779274,7466294,0.04241511,176029110,0.017926709
